NAME,ZIP,LATITUDE,LONGITUDE
HERZOG,95615,38.29950978,-121.5176173
UNKNOWN306985,90745,33.80775532,-118.2846105
PITTSBURG,94565,38.03696944,-121.8967951
STATION J,94621,37.76300246,-122.2143118
PIPE,91739,34.09292923,-117.5313137
REDLANDS,92374,34.06032242,-117.1766416
HIGHGROVE,92313,34.02218334,-117.3328681
VERMONT,92805,33.82671094,-117.9024857
MOHAWK,96103,39.80125265,-120.6448404
SOBRANTE,94563,37.90565009,-122.2084971
BIG HORN-MEADOWSPRING,95758,38.43540687,-121.4360276
BELMONT,94002,37.52342884,-122.2653046
SANTA ROSA,92270,33.74771641,-116.3920498
SANTA PAULA,94030,37.60584481,-122.3925319
SOLANO IRRIGATION DIST,94558,38.51363456,-122.1038949
CARRIZO PLAINS,93453,35.3806911,-120.0402414
EAGLEVILLE,96104,41.33357707,-120.1183661
UNKNOWN307021,95823,38.49403599,-121.4309681
US WINDPOWER,94571,38.12362584,-121.8292057
SECOND AVENUE,92225,33.69096157,-114.5724395
DOME PROJECT,93224,35.22530117,-119.5595184
TEMPLE,91780,34.10616873,-118.0682792
TITANS,92831,33.87890264,-117.8874065
SEARLES,93562,35.70003992,-117.3987838
WRIGHT,95821,38.62065723,-121.4057718
ALAMITOS,90803,33.77150391,-118.1004734
FRIENDLY HILLS,90603,33.94799602,-118.0066865
CALIFORNIA ENERGY TESLA,94514,37.74910532,-121.6495176
HELM'S PUMPED STORAGE,93664,37.03914491,-118.963769
CISCO GROVE,95724,39.3096304,-120.5483889
RISER307055,91710,33.997423,-117.689383
MELONES,95222,37.9462535,-120.5276506
CLEAR LAKE,95453,39.00779412,-122.8939506
RISER307067,92806,33.84715568,-117.8871492
UNKNOWN307069,93501,35.06195435,-118.3206339
BRADSHAW-GRANT LINE,95624,38.40208525,-121.3350738
MORRO BAY,93442,35.37339038,-120.8551307
TOPAZ,90277,33.82773076,-118.376595
SANTA JUANITA-CANYON FALL,95630,38.70142507,-121.1937654
CALIFORNIA AVE,93725,36.71958393,-119.7642604
HUGHESAIR,90245,33.91171229,-118.3918187
LINDSEY,92233,33.14832754,-115.6224668
WALNUT,95608,38.60631337,-121.3466752
POSCO,94565,38.02586107,-121.8630654
ANITA,95973,39.81097083,-121.9196274
WALKER BASIN,93518,35.41103837,-118.4925358
CACHE JUNCTION,95423,39.011915,-122.611871
DE FRANCESCO,93622,36.83605316,-120.6203177
MARIPOSA,95338,37.50443496,-120.0079348
PROCTOR VALLEY,91914,32.665084,-116.986748
LAMMERS,95377,37.71312747,-121.4779705
HARDING,90640,34.02058006,-118.1053431
BETHANY BYRON,94514,37.80809502,-121.5948565
UNKNOWN307123,96056,40.97259508,-121.2517696
SAN PABLO,94806,37.98522446,-122.3368175
THREE M,93012,34.20973486,-119.0348623
GATX,90810,33.80734236,-118.2332294
MI-WUK,95383,38.05291446,-120.2171181
CLAIREMONT,92117,32.82588641,-117.1839983
MOLINO,95472,38.4252906,-122.8323099
PERRY,93428,35.57088871,-121.0555408
DEADEND307139,92867,33.80245181,-117.8753106
VENWIND,92282,33.93717547,-116.6156959
UNKNOWN307143,94530,37.90985023,-122.306541
RISER307145,92886,33.899502,-117.827491
DECLEZ,92335,34.07795697,-117.4882804
TAMARISK,92234,33.79191806,-116.449899
KAWEAH 3,93271,36.4860769,-118.8356462
RALSTON,95631,39.00090307,-120.7248332
GWF 3,94509,38.0118461,-121.7811673
EAST MARYSVILLE,95901,39.1634338,-121.5611517
FIREBAUGH,93622,36.85052509,-120.466376
DEEP SPRINGS,93513,37.37438227,-117.9796042
UNKNOWN307168,94513,37.92552036,-121.6410619
LORAINE,93518,35.30687517,-118.4232977
BUTT VALLEY,95923,40.17589443,-121.1909184
ANNAPOLIS,95412,38.68030197,-123.3118299
UNKNOWN307176,92614,33.694054,-117.8543789
INSKIP,96075,40.40129544,-121.9651549
SOUTHWEST,92802,33.8080373,-117.9331686
HIGH WINDS,94571,38.1274235,-121.8307247
EL MONTE,95815,38.60830682,-121.4562887
UNKNOWN307188,93204,36.03630971,-120.0926676
ROSSMOYNE,91207,34.15801211,-118.2496987
AMMONIA,92823,33.9228058,-117.8472608
NEW HOGAN,95252,38.14956199,-120.8149672
UNKNOWN307203,92277,34.14982379,-116.1070727
OLD RIVER,93313,35.20847722,-119.1005935
TAYLOR,95316,37.53719787,-120.809236
INTEL,95630,38.64302255,-121.1607754
CROWN,92625,33.60815841,-117.8651754
UNKNOWN307216,95380,37.48940646,-120.9057078
RITTER RANCH,93551,34.57931763,-118.2030567
NEWBURY,91320,34.19601132,-118.9310426
ORANGE,92868,33.79044485,-117.8614783
SAN YSIDRO,92154,32.56218015,-117.0267201
SOUTH BAY 2,94514,37.7779093,-121.625111
MOOG,90501,33.84750599,-118.3111169
TRACY,94514,37.79888323,-121.5790798
PACKAGE,91746,34.03452759,-117.9767707
UNKNOWN307235,95666,38.51695194,-120.2200741
LIVERMORE,94551,37.68003225,-121.7805749
HAGGIN,95660,38.65767974,-121.3836664
UNIVERSAL STUDIOS A,91608,34.14296028,-118.3591297
PLUMAS,95961,39.02621366,-121.5431571
PACIFIC ETHANOL,95206,37.94213307,-121.3377469
COMMODORE,90802,33.75679565,-118.2203464
GRAHAM,90001,33.95865924,-118.236906
PG&E PUMP,94503,38.21815914,-122.1586648
MONTIBELLO,90640,34.00606875,-118.1217647
WINDING WAY-NEW YORK,95628,38.64517127,-121.2762053
CUMMINGS,93561,35.10962729,-118.4947448
CALPEAK,92154,32.56703124,-116.9442836
MCKEE,95116,37.36627045,-121.8435507
TERRACE,90063,34.05749577,-118.1822533
YORBA,92807,33.85810658,-117.8072426
UNKNOWN307269,91504,34.19187952,-118.3232029
EASTERN-MARCONI,95821,38.6184677,-121.3641133
CAMERON,90810,33.81933869,-118.2171805
MARASCHINO,92223,33.92579178,-116.9876488
REESE-FLORIN,95828,38.49511761,-121.3974514
COOL WATER,92327,34.86319776,-116.8541777
INDIAN WELLS,92211,33.72941301,-116.3465535
UNKNOWN307284,95376,37.74822613,-121.4167083
STODDARD,95356,37.70407203,-121.068709
ARDEN PUMPING STATION,95816,38.57078197,-121.4513921
DOMTAR #2,94577,37.70705284,-122.1772982
UNKNOWN307297,92505,33.907614,-117.4689073
DIABLO CANYON,93405,35.2163749,-120.8472688
BOND-ELK GROVE FLORIN,95624,38.42278225,-121.369982
ARDEN,95864,38.59534874,-121.3755612
RISER307312,92801,33.850728,-117.923451
SAN ANDREAS,94030,37.60403021,-122.4231786
MENTONE,92359,34.0632361,-117.1207598
SWEETWATER,91950,32.6582605,-117.0916568
DANISH CREAMERY,93706,36.72638073,-119.79269
HAAS,93664,36.92736442,-119.0208607
GANSNER,95971,39.93925216,-120.9482035
FELLOWS,93224,35.19515042,-119.5853173
FREEMAN,92503,33.91565151,-117.4354159
DRYDEN,92530,33.70197418,-117.3752251
ROLAND,95062,36.9647278,-121.9737783
FIBERGLAS,95050,37.37196157,-121.950651
TUPMAN,93314,35.35407906,-119.2707276
UNKNOWN307335,90704,33.4367922,-118.4926633
PENRYN,95663,38.84447318,-121.1665759
BLACK MTN.,92307,34.62279466,-117.1016685
RISER307338,90025,34.05039722,-118.4319945
UNKNOWN307340,93268,35.27860017,-119.4644242
SHADOWRIDGE,92081,33.14145621,-117.2388333
MORGAN HILL,95037,37.12666908,-121.6589153
BATIQUITOS,92009,33.10110734,-117.2503903
VESTAL,93207,35.8417458,-119.0847234
FRANKLIN,95823,38.46303603,-121.4472264
UNKNOWN307354,90810,33.8418541,-118.2352591
CABRILLO,92152,32.7074726,-117.245084
UNKNOWN307356,96101,41.48796492,-120.5859674
OAKMONT NORTH,95409,38.44280023,-122.5838035
MENLO,94025,37.43283652,-122.202787
RERC,92504,33.96213737,-117.4527379
BIG OAKS,92220,34.03045231,-116.8571773
WILSON,95340,37.29282854,-120.4073943
LATIGO,90265,34.04475103,-118.7761067
CORNUTA,90706,33.88372099,-118.1204054
JANES CREEK,95521,40.90513662,-124.0723743
HAYNES,90803,33.76352797,-118.0963236
UNKNOWN307375,93501,35.05529965,-118.3206692
LAS PULGAS,94061,37.46287013,-122.2279119
UNKNOWN307382,93725,36.70014818,-119.7370792
SIERRAVILLE,96126,39.59351271,-120.3811775
KENNETH-GARFIELD,95608,38.6134156,-121.3361406
IBM COTTLE,95123,37.24472347,-121.7954368
KNOB,92283,32.76036134,-114.7486431
AVENAL,93204,35.9781378,-120.1170173
WALERGA- ANTELOPE,95843,38.70590443,-121.3628146
WALNUT CREEK,94596,37.90478912,-122.0609559
HARRINGTON,95912,38.96921045,-122.0705025
UNKNOWN307398,93251,35.484436,-119.728293
DEVERS,92240,33.93907942,-116.5777334
SANGER POWER AND FEED,93657,36.68446998,-119.5536349
VALDEZ,91302,34.14772736,-118.6318523
PANOCHE,93622,36.65333066,-120.5823862
LINDSAY,93247,36.2042184,-119.0920157
UNKNOWN307416,94513,37.91783701,-121.6264014
KEKAWAKA,95595,40.09401497,-123.5092149
INDIAN FLAT,95318,37.66482661,-119.8412024
AMCO,90504,33.86138046,-118.3217508
RISER307427,91710,33.997001,-117.714451
DELEVAN,95979,39.36840805,-122.2693177
BIG CREEK 1,93664,37.20399067,-119.2429731
CHICO B,95928,39.71973762,-121.8394118
WOLFSKILL,94534,38.228074,-122.075167
ALON,90745,33.83495695,-118.2474045
UNKNOWN307440,93461,35.73086963,-120.2078857
RANCHO SECO,95638,38.34421925,-121.1237778
CONVERSE FLATS,92305,34.19572607,-116.9123622
RISER307451,91763,34.067319,-117.689441
PIKE CITY,95960,39.43803947,-120.9960785
REFINERY,90745,33.83960022,-118.2443335
WEAVERVILLE,96093,40.70232537,-122.9248616
BIG CREEK 4,93602,37.13892673,-119.488673
SPACE,90278,33.89135077,-118.3750631
UNKNOWN307478,92314,34.26532955,-116.8662641
BATTLEWOOD,95608,38.59156171,-121.3415559
RECTOR,93292,36.30387459,-119.2443213
VILLA PARK,92865,33.81552513,-117.8344129
PASSONS,90670,33.96419958,-118.0822535
CORONADO,92118,32.698787,-117.173414
LUGO,92344,34.36669147,-117.368744
GRAND ISLAND,95690,38.23156491,-121.5901892
DESCHUTES,96073,40.55532807,-122.2395221
GRAYSON,91201,34.15563331,-118.2774902
STELLING,95014,37.33600577,-122.0432025
SHUTTLE,93551,34.64264735,-118.1648746
RISER307518,91789,34.00772049,-117.8381709
UNKNOWN307522,93656,36.44521542,-119.896119
WATSONVILLE,95076,36.90275063,-121.7559433
IBM HARRY,95120,37.21508491,-121.8044648
EL PECO,93637,36.88069917,-120.1644261
GUADALUPE,95120,37.21423141,-121.895265
BERNARDO,92127,33.021446,-117.096392
UNKNOWN307538,92274,33.52495784,-116.1131941
PARKER,92267,34.29104845,-114.1417047
CATARACT,95310,38.06987216,-120.4221051
UNKNOWN307550,92020,32.79686409,-116.9717939
ANGELS,95222,38.07177326,-120.5393364
AUBERRY 1,93602,37.06791425,-119.4957168
ROSECRANS,90245,33.90356774,-118.3979126
AIR PRODUCTS,90810,33.81252191,-118.2320774
FRUITRIDGE & 64TH,95820,38.52556611,-121.4286517
CLAY STA-TWIN CITIES,95638,38.33523222,-121.1689573
JOSE,91746,34.0370893,-118.0255798
PLEASANT VALLEY PUMPS,93210,36.30751067,-120.2516463
AIRPORT,96002,40.51933546,-122.3158505
BLUE LAKE,95525,40.87983812,-123.9806049
SUNCREST,91901,32.80835987,-116.6832914
UNKNOWN307575,95819,38.57082547,-121.4327052
JONES FORK,95709,38.85035917,-120.3819488
UNKNOWN307580,93308,35.49929372,-119.0288662
PERRY,92231,32.68705435,-115.4907238
GRIZZLY,95915,39.91092766,-121.3276163
DOS AMIGOS,93635,36.92521799,-120.8297954
UNKNOWN307592,93252,35.08982272,-119.44129
JET,91001,34.21350468,-118.1679628
DAGGETT,92327,34.86246516,-116.8909677
UKIAH,95482,39.14419026,-123.1980534
IRON WORKS,95632,38.26589677,-121.3099163
LEE,95366,37.73191632,-121.1162465
POLYPRO,90745,33.82144126,-118.2332941
HATTON,93923,36.55688579,-121.897878
BREA,92821,33.92004229,-117.8480499
SHREDDER,94063,37.51142553,-122.2075934
PACLINE,90810,33.84600134,-118.2338959
STATE STREET,90806,33.79010496,-118.1988596
BARRY,95993,39.06915538,-121.6899031
DUNLAP,93641,36.70931395,-119.0291464
SIMPSON,91768,34.05948947,-117.7739066
IRON MT,92332,34.15039933,-115.1214848
LONGDON,90221,33.88175138,-118.1956904
MEADOW LANE,94520,37.9632036,-122.0522625
LEVY,93033,34.17382518,-119.1568425
UNKNOWN307652,93725,36.6932438,-119.7265422
COSTA MESA,92663,33.6295247,-117.9250397
CROWS LANDING,95360,37.37731815,-121.0858903
UNKNOWN307663,95677,38.78798443,-121.2316755
APPLE INC,95758,38.4301612,-121.477764
RISER307667,92807,33.859701,-117.793024
SIGNAL,96007,40.42875701,-122.2786517
CAL POLY,93405,35.30401165,-120.6580394
PALERMO,95966,39.45426599,-121.5178598
N. TRUCKEE,96161,39.33572665,-120.1837698
ROCKET TEST,93524,34.93049394,-117.6980782
NAVY MOLE,90802,33.7422444,-118.2285628
UNKNOWN307690,95619,38.69464423,-120.8247442
RINALDI,91344,34.280592,-118.478304
34TH & E,95660,38.67826695,-121.3871931
AZUSA,95833,38.60909,-121.4910469
RISER307704,91702,34.115329,-117.934054
BELL,95602,38.94677769,-121.0916797
DINOSAUR POINT,93635,37.06354949,-121.2083335
ELK,95432,39.12933181,-123.7117575
UNKNOWN307716,92364,35.57333483,-115.4360263
SAN LUIS,93622,36.86207239,-120.7772878
UNKNOWN307724,92234,33.8611,-116.456445
RIVERBANK,95361,37.76912798,-120.9080989
UNKNOWN307728,95610,38.67131534,-121.2623414
UNKNOWN307731,92240,33.90196491,-116.5557961
SMYRNA,93280,35.71791833,-119.4553564
UNKNOWN307744,93215,35.73292428,-119.0985142
MODENA,92869,33.78825393,-117.8027178
UNKNOWN307747,96150,38.95240378,-119.9418813
LAKE HEMET,92561,33.66867692,-116.6751603
UNKNOWN307750,95993,39.13844905,-121.6386429
HONEY LAKE,96117,40.36828538,-120.2648762
DEWEY-WINDING,95628,38.65009639,-121.3078337
ORMOND BEACH,93033,34.1307688,-119.1670134
CAPE HORN,95713,39.1199808,-120.9435476
BORREGO,92004,33.27061725,-116.3477851
DE SABLA,95954,39.87074822,-121.632129
ULTRAGEN,93250,35.74211404,-119.0517945
RISER307770,95134,37.423453,-121.954024
EUREKA STA E,95501,40.79336243,-124.1802465
LAKE FOREST,95826,38.55390817,-121.3911319
LINCOLN,95354,37.64891479,-120.939638
PIT 5,96065,40.98681488,-121.9767444
MARYMOUNT,90275,33.74706835,-118.3889829
DUMBARTON,94555,37.55706823,-122.057873
STONE CORRAL,93292,36.47214878,-119.188097
INLAND EMPIRE,92585,33.73872695,-117.167913
WABASH,90063,34.04506704,-118.1864063
COBURN,93930,36.26523967,-121.1458637
ROYAL,95815,38.60578289,-121.4274647
CAROLINA,92835,33.91019579,-117.8795583
UNKNOWN307794,91773,34.077244,-117.8126833
UNKNOWN307800,90025,34.050384,-118.432023
UNKNOWN307802,93560,35.03902924,-118.3621916
ELVERTA POWERLINE,95837,38.71421791,-121.576247
WESTPLAN,95747,38.79223803,-121.362333
ARVIN,93203,35.15029006,-118.8784997
DOUGLAS CITY,96024,40.64637782,-122.9466697
ANITA,91780,34.10564955,-118.0385248
NORTH BRANCH,95249,38.19975908,-120.7193941
RIDGECREST,93555,35.62634344,-117.6729347
UNKNOWN307822,93308,35.41702507,-119.007321
BIG CREEK 3,93602,37.14825235,-119.3885115
WASCO PRISON,93280,35.60089582,-119.4030509
UNKNOWN307832,90266,33.89920819,-118.384577
OPAL CLIFFS,95010,36.97629595,-121.9646623
ALPAUGH,93212,35.96334744,-119.4568173
TAP307843,93033,34.18225748,-119.1216013
TAP307844,95608,38.61369673,-121.336685
MEADOW LANE TAP,94598,37.9119734,-122.051362
TAP307849,93215,35.80494139,-119.2501801
TAP307850,93551,34.56514574,-118.1401953
TAP307854,92314,34.26123927,-116.8263422
CALMAT TAP,94566,37.66408653,-121.8298149
KIRKER TAP 2,94565,38.02121937,-121.9065052
TAP307862,96075,40.39525108,-121.8787277
TAP307863,92314,34.29415754,-116.8228536
EDES TAP 1,94621,37.74150412,-122.1941947
TAP307867,95203,37.94353109,-121.3199449
TAP307868,95757,38.38710563,-121.3731293
AIDLIN TAP,95425,38.80999,-122.880918
TAP307870,94806,37.99554193,-122.3503663
BANTA CARBONA TAP,95304,37.71286419,-121.3116269
TAP307873,96001,40.587101,-122.395057
TAP307874,93066,34.26357317,-119.0766186
TAP307875,90703,33.88213001,-118.0996814
TAP307877,91706,34.06794443,-117.9729991
TAP307878,91761,34.04794,-117.542053
TAP307879,95987,39.11213837,-122.1328755
TAP307880,95240,38.10164971,-121.1782052
GLENDALE SOUTH TAP 2,90039,34.10444987,-118.2536755
STATION L (SCATTERGOOD) TAP,90245,33.93011177,-118.4280023
TAP307884,95901,39.11368599,-121.3318233
TAP307889,92345,34.30834833,-117.3246091
TAP307890,92408,34.08614238,-117.2852639
AVENA TAP 2,95320,37.84282267,-121.0549472
TAP307900,95815,38.62018608,-121.4462905
TAP307902,91706,34.11346788,-117.9323809
TAP307903,93245,36.225781,-119.780118
TAP307904,95640,38.28699146,-120.9093071
TAP307906,94607,37.798803,-122.288374
URICH TAP,94553,38.026372,-122.101782
TAP307911,93292,36.33842459,-119.2519946
TAP307913,95815,38.60613694,-121.4602088
TAP307915,93552,34.60224144,-118.0584283
TAP307918,95363,37.47268396,-121.1877655
TAP307919,92354,34.03598941,-117.2436755
TAP307920,95683,38.49313789,-121.1608993
VALLEY HOME TAP 1,95361,37.85671663,-120.9451235
TAP307928,92683,33.75916555,-118.0294503
TAP307932,95360,37.3333034,-121.0493135
TAP307933,91786,34.09972126,-117.6981177
TAP307934,95240,38.10191624,-121.2607145
TAP307937,90650,33.901964,-118.1002895
TAP307941,92239,33.74450331,-116.1637264
CAJALCO TAP,92571,33.83649792,-117.2171981
TAP307945,96130,40.42960075,-120.6862385
FEDERALGEN TAP,90040,33.9806205,-118.1670306
TAP307956,95823,38.4917305,-121.4568312
OTAY TAP,91911,32.589357,-117.058148
TAP307972,93706,36.705577,-119.897108
TAP307975,91935,32.6677923,-116.6987376
LOCKHEED 2 TAP,94089,37.41482778,-122.005895
TAP307979,92282,33.92538212,-116.7196688
WOODLAND TAP,95645,38.804079,-121.755229
TAP307982,90670,33.944109,-118.052229
TAP307985,95215,37.98838182,-121.1946176
TAP307987,90255,33.963524,-118.194897
GLENDALE SOUTH TAP 3,90039,34.11293868,-118.2480224
TAP307997,93274,36.12349978,-119.3285633
TAP307998,92880,33.89189865,-117.5689462
TAP307999,95363,37.52884253,-121.2615652
TAP308000,93268,35.10816187,-119.4816642
TAP308003,92649,33.7443146,-118.0285869
TULLOCH TAP,95228,37.880202,-120.607932
TAP308007,95660,38.68312419,-121.3921102
TAP308014,95828,38.47812958,-121.3721013
TAP308016,95971,40.02729048,-120.9629729
TAP308020,93207,35.83412992,-119.035598
VALLEY HOME TAP 2,95361,37.85662732,-120.945132
TAP308025,92509,34.01461063,-117.4273287
TAP308026,94931,38.311747,-122.735312
TAP308028,90808,33.817479,-118.0719383
TAP308030,95640,38.34109765,-120.9170415
JESSUP TAP 1,96007,40.45087961,-122.3290069
TAP308033,96130,40.41020102,-120.6411509
TAP308034,95212,38.054274,-121.21027
TAP308035,91906,32.79754771,-116.49879
TAP308036,92707,33.700147,-117.8768461
TAP308037,96015,41.63308079,-121.2267098
TAP308040,93925,36.58171231,-121.4982135
TAP308041,90620,33.871453,-118.0285661
TAP308044,92399,34.028043,-117.1187652
TAP308046,95401,38.43196969,-122.7421529
GWF #5 TAP,94565,38.04232667,-121.987691
TAP308053,96055,40.045289,-122.091246
TAP308055,92233,33.153983,-115.640217
ELECTRA TAP 2,95665,38.33164824,-120.6688215
TAP308057,93203,35.19470382,-118.8062387
TAP308060,92227,32.91296015,-115.5356477
TAP308067,94952,38.2373855,-122.6336902
BUNKER 2 TAP,92571,33.83044914,-117.2108851
TAP308074,95608,38.61382243,-121.346135
TAP308076,93536,34.68929138,-118.2285011
TAP308077,95436,38.48231268,-122.8516124
TAP308079,93550,34.57240717,-118.129236
ELECTRA TAP 1,95642,38.33151469,-120.6691071
TAP308087,96129,39.820568,-120.39082
TAP308088,95828,38.519945,-121.380527
TAP308089,90280,33.958933,-118.2224493
TAP308090,96001,40.586887,-122.396013
TAP308092,92314,34.27264762,-116.8401627
CARQUINEZ TAP,94590,38.084448,-122.245506
TAP308094,95757,38.37928,-121.453353
TAP308095,95757,38.32095638,-121.4444781
TAP308097,93210,36.190749,-120.354695
TAP308100,91301,34.1472833,-118.7672701
TAP308107,95864,38.59452727,-121.3647482
DIXON TAP,95620,38.44487818,-121.8259364
TAP308109,91706,34.12527,-117.933929
FAIRWAY TAP,93458,34.96219643,-120.4513371
TAP308112,93308,35.44161627,-119.0826823
TAP308114,95521,40.88907595,-124.0472885
TAP308115,95829,38.49613148,-121.2978989
TAP308120,95355,37.66737048,-120.9211709
TAP308121,95912,38.96933705,-122.0609569
WOLFSKILL TAP,94534,38.228648,-122.080399
TAP308126,96001,40.586941,-122.39574
TAP308133,95993,39.14856559,-121.6888976
TAP308134,93668,36.6176169,-120.3430672
TAP308137,95833,38.61280137,-121.5233128
TAP308138,93313,35.06295868,-119.0648425
TAP308140,90631,33.939065,-117.9242559
TAP308144,95316,37.5216509,-120.7892121
TAP308145,93274,36.21161417,-119.3132797
SUTTER-VALE VISTA TAP,95608,38.63362397,-121.3282008
TAP308147,90601,34.023992,-118.037304
COUNTRY CLUB 2 TAP,95825,38.60334,-121.385859
GEYSERS TAP 2,95441,38.76715787,-122.7615332
HALLDALE TAP,90745,33.847231,-118.284
TAP308158,94530,37.90404144,-122.2911897
WARREN CANYON TAP,92064,33.022147,-117.032504
TAP308167,93610,37.12691172,-120.1471736
TAP308168,95966,39.49175965,-121.5399584
TAP308169,91935,32.65372726,-116.6796403
TAP308170,96130,40.42582375,-120.6863547
TAP308171,93117,34.42979989,-119.9002971
TAP308172,94110,37.76443813,-122.4073527
TAP308174,95060,36.96078694,-122.0313919
UNKNOWN308179,91905,32.70554777,-116.3421631
ROSE CANYON,92037,32.8444658,-117.2370586
BADGER HILL PUMPS,93204,35.8349343,-119.9425943
TERMINOUS,95242,38.11644826,-121.4221956
NUGGET,92284,34.20738006,-116.3690028
RAVENSWOOD,94025,37.49300993,-122.1378681
OCEANSIDE,92054,33.19678271,-117.3818466
CAJALCO,92508,33.85890618,-117.3263561
NICHOLS CANYON,90046,34.10595853,-118.358772
JERSEY,90220,33.87949818,-118.248201
UNKNOWN308208,93251,35.28138046,-119.4699888
CRYSTAL SPRINGS,94019,37.53000031,-122.3616985
CHESTNUT,92705,33.7331722,-117.8498639
URBAN,92101,32.71321925,-117.1514346
